prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,19,64,283.600000
0,0,20,64,281.889000
0,0,21,64,285.010000
0,0,22,64,280.420000
0,0,23,64,283.430000
0,0,24,64,284.280000
0,0,25,64,276.750000
0,0,26,64,284.930000
0,0,27,64,281.070000
0,0,28,64,284.080000
0,0,29,64,283.270000
0,0,30,64,285.750000
0,0,31,64,283.300000
0,0,32,64,285.930000
0,0,1,96,286.520000
0,0,2,96,289.050000
0,0,3,96,288.250000
0,0,4,96,285.050000
0,0,5,96,281.320000
0,0,6,96,283.490000
0,0,7,96,286.320000
0,0,8,96,281.910000
0,0,9,96,290.140000
0,0,10,96,282.880000
0,0,11,96,285.210000
0,0,12,96,282.560000
0,0,13,96,288.640000
0,0,14,96,287.310000
0,0,15,96,283.020000
0,0,16,96,298.330000
0,0,17,96,293.290000
0,0,18,96,297.670000
0,0,19,96,297.380000
0,0,20,96,298.050000
0,0,21,96,303.300000
0,0,22,96,299.080000
0,0,23,96,300.350000
0,0,24,96,296.720000
0,0,25,96,296.880000
0,0,26,96,295.470000
0,0,27,96,297.900000
0,0,28,96,298.910000
0,0,29,96,300.160000
0,0,30,96,293.360000
0,0,31,96,296.950000
0,0,32,96,298.270000
0,0,1,128,296.110000
0,0,2,128,295.980000
0,0,3,128,297.090000
0,0,4,128,302.490000
0,0,5,128,296.380000
0,0,6,128,301.920000
0,0,7,128,297.990000
0,0,8,128,295.380000
0,0,9,128,297.980000
0,0,10,128,300.740000
0,0,11,128,295.700000
0,0,12,128,294.630000
0,0,13,128,292.050000
0,0,14,128,298.630000
0,0,15,128,296.270000
0,0,16,128,293.290000
0,0,17,128,290.210000
0,0,18,128,297.899000
0,0,19,128,294.450000
0,0,20,128,296.170000
0,0,21,128,293.880000
0,0,22,128,290.020000
0,0,23,128,291.370000
0,0,24,128,290.240000
0,0,25,128,297.680000
0,0,26,128,297.830000
0,0,27,128,291.960000
0,0,28,128,298.670000
0,0,29,128,293.670000
0,0,30,128,299.750000
0,0,31,128,300.550000
0,0,32,128,299.220000
0,0,1,160,295.900000
0,0,2,160,294.910000
0,0,3,160,293.690000
0,0,4,160,294.910000
0,0,5,160,300.370000
0,0,6,160,296.490000
0,0,7,160,300.820000
0,0,8,160,301.180000
0,0,9,160,293.080000
0,0,10,160,292.420000
0,0,11,160,292.140000
0,0,12,160,289.980000
0,0,13,160,294.340000
0,0,14,160,297.730000
0,0,15,160,295.920000
0,0,16,160,290.440000
0,0,17,160,296.520000
0,0,18,160,293.880000
0,0,19,160,299.500000
0,0,20,160,299.000000
0,0,21,160,300.520000
0,0,22,160,296.810000
0,0,23,160,297.520000
0,0,24,160,300.440000
0,0,25,160,298.740000
0,0,26,160,296.570000
0,0,27,160,299.040000
0,0,28,160,296.550000
0,0,29,160,300.110000
0,0,30,160,295.330000
0,0,31,160,304.180000
0,0,32,160,298.690000
0,0,1,192,298.950000
0,0,2,192,294.600000
0,0,3,192,300.760000
0,0,4,192,301.160000
0,0,5,192,294.470000
0,0,6,192,299.870000
0,0,7,192,297.700000
0,0,8,192,299.230000
0,0,9,192,294.070000
0,0,10,192,294.000000
0,0,11,192,296.080000
0,0,12,192,295.450000
0,0,13,192,296.230000
0,0,14,192,298.640000
0,0,15,192,293.080000
0,0,16,192,294.800000
0,0,17,192,298.450000
0,0,18,192,290.940000
0,0,19,192,295.390000
0,0,20,192,299.280000
0,0,21,192,302.120000
0,0,22,192,295.910000
0,0,23,192,300.310000
0,0,24,192,295.560000
0,0,25,192,293.970000
0,0,26,192,293.940000
0,0,27,192,298.080000
0,0,28,192,298.490000
0,0,29,192,297.310000
0,0,30,192,292.040000
