prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,704,13,False,303367,305960,316360,325390
0,704,14,False,299111,292930,331400,332540
0,704,15,False,296304,299190,308360,328120
0,704,16,False,296415,289740,318990,329100
0,704,17,False,302065,302090,322970,328960
0,704,18,False,298763,301250,318270,319740
0,704,19,False,297075,295520,319700,327110
0,704,20,False,297934,296880,328230,331730
0,704,21,False,299338,299150,313670,343920
0,704,22,False,301226,297460,327740,335320
0,704,23,False,301287,302940,319190,331620
0,704,24,False,299240,303590,309740,326020
0,704,25,False,295541,297440,310340,322830
0,704,26,False,297693,297480,318490,334560
0,704,27,False,297706,297670,317530,333730
0,704,28,False,296983,291950,327520,335260
0,704,29,False,296261,293420,316600,320080
0,704,30,False,299025,295350,324900,331200
0,704,31,False,295844,288770,318590,388840
0,704,32,False,293676,293040,312060,320660
0,736,1,False,299245,294370,323600,335700
0,736,2,False,300788,303200,313570,314760
0,736,3,False,300878,294220,321779,328010
0,736,4,False,299766,303120,309841,314450
0,736,5,False,302273,301960,321940,329070
0,736,6,False,298199,297150,317530,323750
0,736,7,False,298750,299970,319890,330850
0,736,8,False,296472,293010,312690,315110
0,736,9,False,298326,299740,313550,327140
0,736,10,False,299779,293630,318570,358570
0,736,11,False,297041,296020,319970,322910
0,736,12,False,295804,289740,317220,330690
0,736,13,False,300134,292510,324250,329210
0,736,14,False,295321,291740,315980,334950
0,736,15,False,295458,299050,311480,320670
0,736,16,False,297371,296060,315610,331330
0,736,17,False,299275,291590,320190,391430
0,736,18,False,290088,289870,307970,308300
0,736,19,False,289500,289560,300650,318670
0,736,20,False,288865,286530,305620,322550
0,736,21,False,289708,288470,310530,321050
0,736,22,False,290991,286870,315870,341390
0,736,23,False,291166,289360,311150,313590
0,736,24,False,292517,290380,318050,324870
0,736,25,False,291127,288480,310180,321540
0,736,26,False,294283,293920,312550,327930
0,736,27,False,292034,287300,317180,323900
0,736,28,False,293111,291000,313200,313580
0,736,29,False,290396,286720,304710,321550
0,736,30,False,290942,289190,304960,322370
0,736,31,False,288316,286700,305060,334000
0,736,32,False,290021,288040,310310,337370
0,768,1,False,288292,290140,304780,306920
0,768,2,False,290285,289600,306580,312419
0,768,3,False,289048,290550,309720,312360
0,768,4,False,287886,286080,306360,327130
0,768,5,False,291939,287590,315900,346120
0,768,6,False,292250,291560,311190,353130
0,768,7,False,293327,293780,311920,334220
0,768,8,False,291272,291830,307110,328990
0,768,9,False,290711,290630,311890,315000
0,768,10,False,290197,290840,309710,310620
0,768,11,False,287701,288020,304520,311560
0,768,12,False,288630,290670,308030,311240
0,768,13,False,295737,292710,318410,347420
0,768,14,False,289279,287360,311800,329330
0,768,15,False,286324,287920,301940,306600
0,768,16,False,288857,291250,307150,310450
0,768,17,False,290652,292420,307460,314320
0,768,18,False,289977,285870,309100,313610
0,768,19,False,287116,288640,303910,319050
0,768,20,False,293646,292230,311120,398450
0,768,21,False,289297,291320,305560,313510
0,768,22,False,290183,290930,307210,314640
0,768,23,False,287900,283180,311550,314140
0,768,24,False,290845,292310,312680,316170
0,768,25,False,289356,287980,309280,334210
0,768,26,False,291186,292280,308750,316480
0,768,27,False,290352,291230,309100,321000
0,768,28,False,290479,289290,314990,327270
0,768,29,False,290604,293710,314760,316680
0,768,30,False,289929,292930,303510,307340
0,768,31,False,349099,350720,366760,378610
0,768,32,False,347203,342990,366950,370940
0,800,1,False,345396,343930,360240,365990
0,800,2,False,345608,345050,368190,370980
0,800,3,False,345073,345310,366710,369140
0,800,4,False,347623,345070,366370,375980
0,800,5,False,345060,343020,359420,380580
0,800,6,False,344269,345320,359450,363450
0,800,7,False,345544,344150,364120,379070
0,800,8,False,291674,287420,313890,318210
0,800,9,False,290077,286160,313690,318430
0,800,10,False,284530,283580,302150,306850
0,800,11,False,290395,284920,309880,327520
0,800,12,False,289349,286100,309040,323550
0,800,13,False,287825,288850,308230,310670
0,800,14,False,288551,285940,310860,312210
0,800,15,False,289486,286450,319570,324690
0,800,16,False,289794,284500,311010,325460
0,800,17,False,287739,284660,307240,314780
0,800,18,False,288820,285560,315370,323160
0,800,19,False,289105,285250,313500,324480
0,800,20,False,290317,285600,314380,317070
0,800,21,False,290274,286640,315620,333620
0,800,22,False,289042,286640,305340,311960
0,800,23,False,292816,296560,310540,320500
0,800,24,False,289326,289310,305480,311570
0,800,25,False,292320,292060,306550,340140
0,800,26,False,294504,293280,313850,398910
0,800,27,False,290622,291490,308740,313620
0,800,28,False,288361,292830,303610,307320
0,800,29,False,288130,286520,310020,324080
0,800,30,False,293179,284170,313380,460410
0,800,31,False,286690,283070,309660,315940
0,800,32,False,288868,291250,305030,311470
0,832,1,False,287290,284380,313490,316970
0,832,2,False,289728,283330,313450,328530
0,832,3,False,286459,284030,313580,315470
0,832,4,False,290062,289190,313460,324480
0,832,5,False,288583,285891,311120,324020
0,832,6,False,290358,285380,310470,329860
0,832,7,False,287083,285720,309760,311300
0,832,8,False,288495,285780,310060,322260
0,832,9,False,287273,284210,309890,313930
0,832,10,False,286045,282090,311890,320800
0,832,11,False,293963,290980,310780,317110
0,832,12,False,289843,288660,310320,327380
0,832,13,False,290576,291800,310730,313670
0,832,14,False,291415,286840,318070,326050
0,832,15,False,289819,287510,312940,347230
0,832,16,False,287436,285770,308180,315970
0,832,17,False,290228,287460,311410,317690
0,832,18,False,297199,288520,324910,379000
0,832,19,False,289545,284960,313450,339020
0,832,20,False,290095,287340,313111,315960
0,832,21,False,292400,289030,317810,341590
0,832,22,False,287750,285840,304940,325350
0,832,23,False,291474,285590,319480,331080
0,832,24,False,291019,290480,312430,320150
0,832,25,False,291315,287140,313110,337440
0,832,26,False,290612,285550,313090,336640
0,832,27,False,290339,284450,315960,328650
0,832,28,False,293828,292900,314040,356530
0,832,29,False,287679,286020,309580,310690
0,832,30,False,288311,283120,311830,343210
0,832,31,False,288997,289350,305340,326100
0,832,32,False,289209,284970,309880,321920
0,864,1,False,287763,285770,306940,311800
0,864,2,False,288159,286420,309370,311840
0,864,3,False,289875,285330,313850,324010
0,864,4,False,288272,287140,308600,312980
0,864,5,False,290943,289110,314880,316650
0,864,6,False,293073,290410,318460,328860
0,864,7,False,290132,289400,311800,325810
0,864,8,False,288270,286110,306030,312730
0,864,9,False,292049,296390,307320,309410
0,864,10,False,288677,287410,312800,314150
0,864,11,False,292905,291900,305620,312690
0,864,12,False,289568,291760,310230,312950
0,864,13,False,289650,285190,318400,323120
0,864,14,False,293019,293990,311390,319860
0,864,15,False,289710,288380,310250,332130
0,864,16,False,289919,287000,315750,324320
0,864,17,False,291108,291240,308460,320660
0,864,18,False,289877,287710,314510,321250
0,864,19,False,287992,284950,307970,313240
0,864,20,False,291986,287100,313160,412070
0,864,21,False,289605,287280,305210,316320
0,864,22,False,289643,285550,308690,322600
0,864,23,False,289154,290470,308350,317210
0,864,24,False,289123,285980,310560,316720
0,864,25,False,292062,289520,319700,322390
0,864,26,False,290977,288260,306320,348500
0,864,27,False,289690,291240,311210,313420
0,864,28,False,289016,289570,305620,309680
0,864,29,False,289937,290220,310969,321360
0,864,30,False,287650,283310,308110,335630
0,864,31,False,286739,281500,312350,319550
0,864,32,False,288084,285090,306770,331590
0,896,1,False,283253,279130,303550,307430
0,896,2,False,287212,285460,307700,328510
0,896,3,False,286997,284210,309290,312210
0,896,4,False,285729,284730,302860,309960
0,896,5,False,288268,286750,307070,321350
0,896,6,False,287155,283890,311430,321810
0,896,7,False,286933,284550,307590,310890
0,896,8,False,288045,282970,309450,330440
0,896,9,False,286070,282929,305450,309521
0,896,10,False,288733,284980,309360,318940
0,896,11,False,291005,288340,306530,308250
0,896,12,False,290579,286851,311820,338150
0,896,13,False,296561,285860,318550,398160
0,896,14,False,289636,286990,308080,314730
0,896,15,False,289419,287230,309810,316410
0,896,16,False,292153,292930,310290,329390
0,896,17,False,291378,291880,303510,333490
0,896,18,False,289494,287520,307340,322610
0,896,19,False,289717,291710,305200,310590
0,896,20,False,289461,288950,307040,317880
0,896,21,False,290784,292160,307740,318140
0,896,22,False,289569,290981,307660,311540
0,896,23,False,289825,289980,311890,322780
0,896,24,False,289735,288910,309010,313380
0,896,25,False,289668,286160,313430,318090
0,896,26,False,288589,287030,315590,320230
0,896,27,False,289081,282700,320120,326060
0,896,28,False,286451,283540,308610,315170
0,896,29,False,287772,282780,308470,331540
0,896,30,False,288132,283170,308900,324910
0,896,31,False,289459,284930,313930,324750
0,896,32,False,291297,290140,312020,332580
0,928,1,False,288942,284530,311280,334990
0,928,2,False,289813,286950,308770,318540
0,928,3,False,287990,285660,307090,312080
0,928,4,False,288642,283580,311860,317030
0,928,5,False,288087,284020,306880,321620
0,928,6,False,287125,282080,304820,311260
0,928,7,False,293336,283660,317450,421700
0,928,8,False,288719,289180,309850,311920
0,928,9,False,289727,287220,311430,316360
0,928,10,False,286121,282930,306170,310540
0,928,11,False,299713,290180,326100,331180
0,928,12,False,293405,294820,316960,326750
0,928,13,False,285942,287010,307150,313950
0,928,14,False,289063,283910,315800,319090
0,928,15,False,289591,286760,311130,315500
0,928,16,False,287894,286860,307970,312140
0,928,17,False,290834,289240,310129,317900
0,928,18,False,290379,288340,314300,319970
0,928,19,False,287788,285120,309080,322520
0,928,20,False,291492,285530,312549,324690
0,928,21,False,295843,289440,327720,356940
0,928,22,False,291645,289980,310830,325400
0,928,23,False,290330,289380,312370,322780
0,928,24,False,294175,290040,321550,339510
0,928,25,False,289072,281850,312900,351970
0,928,26,False,292216,292160,311670,330280
0,928,27,False,287106,284960,305500,311690
0,928,28,False,288227,283730,308350,318040
0,928,29,False,288594,286640,308240,314750
0,928,30,False,290280,284800,314180,315240
0,928,31,False,292795,290110,311640,325150
0,928,32,False,292342,290140,317720,329110
0,960,1,False,289879,286890,306830,322230
0,960,2,False,289557,289600,310290,332180
0,960,3,False,291821,286810,306370,313290
0,960,4,False,290978,291900,308880,330440
0,960,5,False,287088,284200,305510,308470
0,960,6,False,289842,288420,314760,317810
0,960,7,False,289963,286650,313810,332230
0,960,8,False,290202,283600,316640,334550
0,960,9,False,290986,289830,312710,329400
0,960,10,False,287981,285960,307290,317330
0,960,11,False,286893,283230,305440,317790
0,960,12,False,287519,285440,311600,324960
0,960,13,False,288544,286090,314840,320030
0,960,14,False,291931,287250,312660,339300
0,960,15,False,290567,287000,313820,326340
0,960,16,False,288542,288580,307110,310350
0,960,17,False,291074,290280,309090,318620
0,960,18,False,287513,286780,306030,310020
0,960,19,False,288750,283450,310920,312000
0,960,20,False,289605,284140,311430,319060
0,960,21,False,294905,297700,316150,326220
0,960,22,False,290555,289150,308050,319390
0,960,23,False,292786,292520,316330,325540
0,960,24,False,289741,289380,305490,334810
0,960,25,False,289838,287690,311320,316500
0,960,26,False,290409,286330,314630,326610
0,960,27,False,289209,290060,306860,313940
0,960,28,False,289853,294700,305740,308330
0,960,29,False,287038,286470,305520,310790
0,960,30,False,290742,287800,306090,324980
0,960,31,False,288479,286400,303980,312480
0,960,32,False,286914,284110,308310,322070
0,992,1,False,285766,283820,309600,313700
0,992,2,False,288473,283260,315110,333060
0,992,3,False,288436,285230,306750,314980
0,992,4,False,288614,285800,313790,324530
0,992,5,False,286783,285490,307740,318270
0,992,6,False,290562,285250,314500,331560
0,992,7,False,288108,284910,306910,327950
0,992,8,False,288062,285200,308540,312260
0,992,9,False,288635,284550,306460,332800
0,992,10,False,286084,282600,307650,324910
0,992,11,False,285347,279510,309020,311000
0,992,12,False,288595,285140,308990,311780
0,992,13,False,286634,283510,306440,307960
0,992,14,False,288691,284430,317470,325960
0,992,15,False,288165,285800,313260,332350
0,992,16,False,287472,283760,308580,310790
0,992,17,False,289575,286140,311990,329350
0,992,18,False,288044,288780,302470,305020
0,992,19,False,288836,287590,303840,322360
0,992,20,False,291653,291990,316220,337860
0,992,21,False,289495,289840,303320,312490
0,992,22,False,288512,283780,310680,317000
0,992,23,False,288899,283680,307990,321790
0,992,24,False,289266,286270,314120,317470
0,992,25,False,291573,292230,311660,346590
0,992,26,False,295164,289620,344180,377870
0,992,27,False,288718,285280,309200,320090
0,992,28,False,288567,285990,305120,310280
0,992,29,False,288951,290060,308280,311590
0,992,30,False,291607,289930,308760,325520
0,992,31,False,287395,286860,304280,310600
0,992,32,False,290604,287190,317210,336330
0,1024,1,False,288721,286480,305010,325680
0,1024,2,False,284925,283050,303890,309940
0,1024,3,False,286489,285810,305460,308300
0,1024,4,False,285660,286960,302930,309960
0,1024,5,False,288239,291450,304340,319510
0,1024,6,False,288026,285450,311040,323670
0,1024,7,False,290282,291750,307930,320600
0,1024,8,False,288315,288740,306300,313030
0,1024,9,False,285299,282260,302350,308330
0,1024,10,False,285210,287100,301240,305160
0,1024,11,False,285980,282001,304390,311320
0,1024,12,False,287030,282570,304190,325080
0,1024,13,False,288425,290240,308380,314040
0,1024,14,False,290486,292010,305671,319990
0,1024,15,False,290719,288610,312950,344880
0,1024,16,False,289419,290430,310579,314440
0,1024,17,False,288700,289680,304390,308230
0,1024,18,False,288472,290050,301950,308260
0,1024,19,False,290486,290310,307600,318100
0,1024,20,False,289090,289030,311980,315210
0,1024,21,False,287825,290970,303080,307080
0,1024,22,False,288958,285000,306730,333410
0,1024,23,False,289510,285790,316930,322270
0,1024,24,False,289930,287870,310470,318060
0,1024,25,False,288079,283520,313500,324740
0,1024,26,False,290111,289100,312850,322810
0,1024,27,False,289428,286660,307870,314370
0,1024,28,False,289405,287350,314840,341750
0,1024,29,False,289953,289630,310199,317370
0,1024,30,False,288709,290730,311120,324940
0,1024,31,False,289199,286120,308650,316910
0,1024,32,False,288160,287960,307190,323860
0,1024,1,False,345176,345040,361170,380300
0,1024,2,False,343758,341780,363390,369560
0,1024,3,False,288571,282920,310530,321750
0,1024,4,False,291552,287870,327890,362150
0,1024,5,False,293788,288560,313230,315100
0,1024,6,False,284449,281920,304470,305370
0,1024,7,False,283826,277740,305900,316430
0,1024,8,False,289528,282640,320730,341480
0,1024,9,False,288778,286780,306670,327810
0,1024,10,False,288779,284110,317230,328040
0,1024,11,False,290521,287740,306150,356150
0,1024,12,False,290071,290000,315220,326100
0,1024,13,False,292155,287090,308980,392000
0,1024,14,False,292213,287290,310230,397740
0,1024,15,False,290879,283940,310300,372930
0,1024,16,False,295257,286440,326650,415260
0,1024,17,False,292451,288790,315379,362000
0,1024,18,False,291746,290860,310260,352380
0,1024,19,False,291763,286830,312010,364410
0,1024,20,False,290760,283440,315920,356110
0,1024,21,False,294473,286560,312760,413820
0,1024,22,False,296249,286870,317650,395790
0,1024,23,False,289174,283050,312560,387420
0,1024,24,False,289171,285980,307940,379570
0,1024,25,False,289916,285220,310870,340940
0,1024,26,False,323466,287190,313410,1312630
0,1024,27,False,293259,292390,318220,341990
0,1024,28,False,291074,288480,306530,337580
0,1024,29,False,289201,289800,303940,336880
0,1024,30,False,291569,289970,307330,367620
0,1024,31,False,317930,288890,308730,1132710
0,1024,32,False,300649,291259,319380,627880
0,1088,1,False,287738,285290,307320,317010
0,1088,2,False,285424,283930,304060,319050
0,1088,3,False,286988,285910,303120,322840
0,1088,4,False,290009,289300,309850,335440
0,1088,5,False,288634,287840,307600,316360
0,1088,6,False,284049,285190,299040,306439
0,1088,7,False,287885,288790,304320,308290
0,1088,8,False,288599,284320,305600,341910
0,1088,9,False,291025,292180,305190,337350
0,1088,10,False,287543,286430,307900,334210
0,1088,11,False,287293,284050,309350,321370
0,1088,12,False,285636,281810,308070,326600
0,1088,13,False,289222,287240,314590,325240
0,1088,14,False,285912,282470,305010,306770
0,1088,15,False,285774,281090,304950,309110
0,1088,16,False,287621,285160,308620,321180
0,1088,17,False,290305,286860,311220,330880
0,1088,18,False,287653,281630,310210,317610
0,1088,19,False,286048,282360,307400,312360
0,1088,20,False,285472,281850,304290,319730
0,1088,21,False,281598,278530,301860,305750
0,1088,22,False,285386,283300,305600,344060
0,1088,23,False,284345,281150,306400,385010
0,1088,24,False,282533,281500,303600,307510
0,1088,25,False,283793,285390,302780,304030
0,1088,26,False,284578,281530,303060,324830
0,1088,27,False,282987,283330,303330,307600
0,1088,28,False,283689,284440,300350,306440
0,1088,29,False,284039,284290,301020,307610
0,1088,30,False,283674,280160,307350,318670
0,1088,31,False,284334,284270,299810,308790
0,1088,32,False,282258,283450,297480,302350
0,1152,1,False,284016,283680,304010,315130
0,1152,2,False,282713,282860,300930,314520
0,1152,3,False,283175,281310,299890,306790
0,1152,4,False,286948,285590,303280,328490
0,1152,5,False,283015,285090,296530,320690
0,1152,6,False,284120,285150,300200,305880
0,1152,7,False,282822,285330,298780,302710
0,1152,8,False,284118,283910,299790,326270
0,1152,9,False,283022,282770,299680,317670
0,1152,10,False,281978,279260,306690,319520
0,1152,11,False,282777,284400,299730,304370
0,1152,12,False,281728,279490,295720,306820
0,1152,13,False,281297,281540,299250,303240
0,1152,14,False,281794,282140,301110,306840
0,1152,15,False,288507,288710,314740,325780
0,1152,16,False,282895,281240,303670,319790
0,1152,17,False,284859,285080,303870,313750
0,1152,18,False,284317,284020,303330,323710
0,1152,19,False,285514,282320,303160,321580
0,1152,20,False,283516,283640,303210,315750
0,1152,21,False,284579,283770,305390,308660
0,1152,22,False,283111,280090,300960,305640
0,1152,23,False,282950,281450,299650,314480
0,1152,24,False,285435,287910,301650,327940
0,1152,25,False,284384,282970,303170,317720
0,1152,26,False,283719,284000,300600,303710
0,1152,27,False,282829,282330,299900,301900
0,1152,28,False,282365,279460,303950,313160
0,1152,29,False,289626,284880,312870,376380
0,1152,30,False,282770,279370,303430,307130
0,1152,31,False,284601,282199,306370,310890
0,1152,32,False,284371,285980,301390,305980
0,1216,1,False,283677,287710,297350,302580
0,1216,2,False,283204,280390,299150,303070
0,1216,3,False,283391,284290,300370,321580
0,1216,4,False,283170,284920,298490,318230
0,1216,5,False,283384,281420,303820,338070
0,1216,6,False,283668,283940,304530,306990
0,1216,7,False,284818,284280,304660,307200
0,1216,8,False,286300,285470,302960,311780
0,1216,9,False,283155,283860,301090,304740
0,1216,10,False,283624,284900,301900,305720
0,1216,11,False,283055,283160,303980,308990
0,1216,12,False,282880,278060,303380,309350
0,1216,13,False,284316,280410,306010,309450
0,1216,14,False,284041,280240,304660,306590
0,1216,15,False,289345,287820,307390,307970
0,1216,16,False,291812,283690,320650,373640
0,1216,17,False,289477,286230,312380,319390
0,1216,18,False,288288,285110,309200,318380
0,1216,19,False,295428,289750,321180,407480
0,1216,20,False,290275,290310,314620,323150
0,1216,21,False,287568,281900,308980,311510
0,1216,22,False,292531,291110,315960,324660
0,1216,23,False,292845,294680,313431,321870
0,1216,24,False,291124,287970,309500,326960
0,1216,25,False,294693,292000,325450,339350
0,1216,26,False,290835,294590,306850,312040
0,1216,27,False,295278,295920,308260,312530
0,1216,28,False,292590,286060,320400,334760
0,1216,29,False,293293,287490,313630,332190
0,1216,30,False,292846,290920,312870,334240
0,1216,31,False,293723,295880,307140,313950
0,1216,32,False,294293,293250,315760,333880
0,1280,1,False,298892,302040,312610,322060
0,1280,2,False,295258,298830,310040,316080
0,1280,3,False,298291,301540,316640,328240
0,1280,4,False,298350,296110,316880,329410
0,1280,5,False,299347,292480,324800,346340
0,1280,6,False,297840,291090,325110,334200
0,1280,7,False,293939,287069,321430,338380
0,1280,8,False,298396,289380,322570,323340
0,1280,9,False,298731,291870,324470,342710
0,1280,10,False,301023,302260,325160,329650
0,1280,11,False,295357,291620,327390,336000
0,1280,12,False,294473,288810,316990,330030
0,1280,13,False,293443,285410,315290,334630
0,1280,14,False,295098,295800,316480,321690
0,1280,15,False,292867,291270,318810,324170
0,1280,16,False,296143,293190,319750,362510
0,1280,17,False,288070,285680,307790,316510
0,1280,18,False,292000,288850,313730,339160
0,1280,19,False,291093,292370,310290,320350
0,1280,20,False,288538,285920,311220,323470
0,1280,21,False,290265,290890,314150,322160
0,1280,22,False,290663,292210,308870,314920
0,1280,23,False,290840,289160,313300,322930
0,1280,24,False,287475,285790,304860,334060
0,1280,25,False,289566,291460,308580,311670
0,1280,26,False,290000,290610,310290,315710
0,1280,27,False,289368,286690,311930,323590
0,1280,28,False,290405,288530,312410,322760
0,1280,29,False,289771,285680,310430,324000
0,1280,30,False,293900,288290,327730,368180
0,1280,31,False,288563,288280,312020,326370
0,1280,32,False,286638,283290,305230,313190
0,1344,1,False,287385,284550,308960,316200
0,1344,2,False,288089,292070,303800,305780
0,1344,3,False,285496,284720,305020,310480
0,1344,4,False,286193,283610,306290,312910
0,1344,5,False,287664,286190,303260,329510
0,1344,6,False,286353,283890,304120,307420
0,1344,7,False,286226,285780,304610,313620
0,1344,8,False,294533,289080,316400,393070
0,1344,9,False,287259,286030,305510,309650
0,1344,10,False,290442,292680,309610,314180
0,1344,11,False,288721,289050,307090,318910
0,1344,12,False,289251,286430,310190,314540
0,1344,13,False,288091,288050,307261,309560
0,1344,14,False,287383,284450,306620,308270
0,1344,15,False,288175,282870,313140,322780
0,1344,16,False,288584,285430,307180,311440
0,1344,17,False,289269,289050,307200,309430
0,1344,18,False,290107,292480,308040,313170
0,1344,19,False,287177,284380,305100,311070
0,1344,20,False,289424,288020,316560,319430
0,1344,21,False,289599,283030,312110,320940
0,1344,22,False,288549,286420,311100,326800
0,1344,23,False,287291,288120,306851,313540
0,1344,24,False,290006,290501,307740,336670
0,1344,25,False,291005,292820,305350,311730
0,1344,26,False,287898,288000,306290,316230
0,1344,27,False,288143,286330,305060,312840
0,1344,28,False,290610,289090,308330,314240
0,1344,29,False,287572,281780,307700,318330
0,1344,30,False,288884,286680,310290,316450
0,1344,31,False,287673,286850,305000,335370
0,1344,32,False,285739,280770,308540,312080
0,1408,1,False,284979,282490,306320,326580
0,1408,2,False,288702,285160,319280,325700
0,1408,3,False,285515,282730,308200,310560
0,1408,4,False,286063,282540,309970,315290
0,1408,5,False,283237,279640,307100,315560
0,1408,6,False,287887,286760,311470,322910
0,1408,7,False,289164,285580,309770,314330
0,1408,8,False,286828,284650,310260,322090
0,1408,9,False,287173,286750,309940,313140
0,1408,10,False,284686,283170,304360,307370
0,1408,11,False,290466,285460,314500,344060
0,1408,12,False,287421,285850,308720,316810
0,1408,13,False,287563,287390,305730,312260
0,1408,14,False,292534,287680,317530,330900
0,1408,15,False,289338,285770,311180,317140
0,1408,16,False,295645,287860,325630,392110
0,1408,17,False,289164,284791,311580,312769
0,1408,18,False,287753,284240,307130,311590
0,1408,19,False,287672,283650,312370,335770
0,1408,20,False,289176,286250,309990,315120
0,1408,21,False,287605,288810,306910,316910
0,1408,22,False,287217,282700,309700,315790
0,1408,23,False,286513,283820,305760,314370
0,1408,24,False,286614,284570,307980,309540
0,1408,25,False,293431,286580,306980,480300
0,1408,26,False,289781,285590,315850,332140
0,1408,27,False,288390,282960,308180,322720
0,1408,28,False,287320,281820,309970,312140
0,1408,29,False,286827,281520,305740,318920
0,1408,30,False,287017,287650,304430,307180
0,1408,31,False,287073,281940,309770,322360
0,1408,32,False,291497,284980,315210,363210
0,1472,1,False,288385,283810,311790,314890
0,1472,2,False,285969,282940,307500,312660
0,1472,3,False,285059,280730,305440,317531
0,1472,4,False,284651,279010,307000,314770
0,1472,5,False,287048,283610,313810,316060
0,1472,6,False,285374,281690,309550,312010
0,1472,7,False,285803,284340,309040,325530
0,1472,8,False,288163,286020,309080,316000
0,1472,9,False,286710,283670,309000,315490
0,1472,10,False,288479,283840,306960,327420
0,1472,11,False,284983,280140,307340,322530
0,1472,12,False,287358,282830,309760,320000
0,1472,13,False,285422,279920,305490,318450
0,1472,14,False,287084,281470,307960,313590
0,1472,15,False,287973,286280,307100,329320
0,1472,16,False,288118,284260,308880,331120
0,1472,17,False,288309,287440,312300,324390
0,1472,18,False,287352,283080,315840,322010
0,1472,19,False,286369,284810,307080,313320
0,1472,20,False,282565,277940,308630,311590
0,1472,21,False,286125,281140,309000,313310
0,1472,22,False,287629,285470,311660,324310
0,1472,23,False,288232,288540,307410,313910
0,1472,24,False,290378,284740,311190,325900
0,1472,25,False,286555,283160,311330,320880
0,1472,26,False,286846,284010,308560,309340
0,1472,27,False,288984,286540,311060,325030
0,1472,28,False,287207,285310,310950,315250
0,1472,29,False,286479,285040,308020,308630
0,1472,30,False,288529,288810,305270,314010
0,1472,31,False,288146,288120,308290,311970
0,1472,32,False,286833,283740,306500,314940
0,1536,1,False,285937,285760,309410,320360
0,1536,2,False,290903,286700,308780,420650
0,1536,3,False,286382,287660,307020,318710
0,1536,4,False,286897,285400,303520,312930
0,1536,5,False,289547,291110,304650,316810
0,1536,6,False,285481,286470,302230,319790
0,1536,7,False,289129,290930,307050,311550
0,1536,8,False,285511,282540,304990,310580
0,1536,9,False,286841,282030,310940,320170
0,1536,10,False,288613,288250,312480,315050
0,1536,11,False,284384,279880,303630,311060
0,1536,12,False,286703,286520,305620,307839
0,1536,13,False,285573,285520,302640,309260
0,1536,14,False,287244,282190,310000,316590
0,1536,15,False,286691,287660,303040,316460
0,1536,16,False,287435,281970,310319,319570
0,1536,17,False,288575,289100,304150,310840
0,1536,18,False,286804,283020,306940,315440
0,1536,19,False,289091,284590,316460,321920
0,1536,20,False,285720,284820,305070,315660
0,1536,21,False,285833,284910,305580,306820
0,1536,22,False,288922,289660,303520,314109
0,1536,23,False,287956,284460,311600,322060
0,1536,24,False,287548,286900,304090,308560
0,1536,25,False,285836,282820,303940,309070
0,1536,26,False,292215,288500,314760,332290
0,1536,27,False,292075,292520,309940,324550
0,1536,28,False,291367,290200,316910,324160
0,1536,29,False,292013,292940,308470,328650
0,1536,30,False,289925,290010,307640,318570
0,1536,31,False,294563,291820,323480,332540
0,1536,32,False,288890,289020,307400,312940
0,1600,1,False,297516,294740,317150,341280
0,1600,2,False,295235,295370,308890,316760
0,1600,3,False,295874,292830,311980,316010
0,1600,4,False,300732,296420,320200,343070
0,1600,5,False,294667,292720,312730,318930
0,1600,6,False,295134,289450,316270,324159
0,1600,7,False,298200,288470,328620,329720
0,1600,8,False,298882,292480,319200,348820
0,1600,9,False,300674,292380,326220,393690
0,1600,10,False,292459,289510,313290,326630
0,1600,11,False,293865,291370,318370,337180
0,1600,12,False,293814,292130,316190,326580
0,1600,13,False,292912,291650,309680,313720
0,1600,14,False,291207,292330,305060,310200
0,1600,15,False,292393,293600,312910,321530
0,1600,16,False,292153,294290,304960,314540
0,1600,17,False,294352,289880,319220,340300
0,1600,18,False,291271,292440,310930,313030
0,1600,19,False,289559,288930,307480,310920
0,1600,20,False,290670,286850,312410,327770
0,1600,21,False,290872,290020,310860,313970
0,1600,22,False,287379,288090,300390,303620
0,1600,23,False,292468,292900,313950,327490
0,1600,24,False,291380,289750,308720,332750
0,1600,25,False,290154,287540,306700,315310
0,1600,26,False,289397,286229,311470,318270
0,1600,27,False,288555,289100,308110,329490
0,1600,28,False,292780,290160,316610,343570
0,1600,29,False,291320,287520,321650,327160
0,1600,30,False,293088,293380,316860,322890
0,1600,31,False,292520,288580,316490,348340
0,1600,32,False,291578,289540,313210,331070
0,1664,1,False,298135,296980,313420,323250
0,1664,2,False,299439,292950,323630,335840
0,1664,3,False,297758,300360,312510,322210
0,1664,4,False,297440,295830,316910,327130
0,1664,5,False,296518,295850,316930,318610
0,1664,6,False,295277,292910,311970,316530
0,1664,7,False,295532,286920,321670,330120
0,1664,8,False,296052,291170,317940,336249
0,1664,9,False,293518,294780,310430,316290
0,1664,10,False,295234,293290,321260,347000
0,1664,11,False,295808,293890,318190,359940
0,1664,12,False,292079,294330,308380,323230
0,1664,13,False,292917,291940,310380,337040
0,1664,14,False,291175,290080,312660,330080
0,1664,15,False,288778,288410,304780,321940
0,1664,16,False,292871,296260,308980,322090
0,1664,17,False,291155,292780,307810,322320
0,1664,18,False,292346,291380,310490,313930
