prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,4096,4,4096,238.925
16,4096,4,8192,437.592
16,4096,8,16,149.985
16,4096,8,32,149.729
16,4096,8,64,149.686
16,4096,8,128,150.294
16,4096,8,256,185.59
16,4096,8,512,218.337
16,4096,8,1024,269.015
16,4096,8,2048,309.101
16,4096,8,4096,460.547
16,4096,8,8192,859.227
16,4096,16,16,184.428
16,4096,16,32,184.374
16,4096,16,64,184.801
16,4096,16,128,186.145
16,4096,16,256,246.338
16,4096,16,512,293.602
16,4096,16,1024,388.301
16,4096,16,2048,506.542
16,4096,16,4096,800.154
16,4096,16,8192,1552.23
16,4096,32,16,246.573
16,4096,32,32,246.765
16,4096,32,64,247.778
16,4096,32,128,250.391
16,4096,32,256,359.501
16,4096,32,512,471.086
16,4096,32,1024,663.172
16,4096,32,2048,1015.53
16,4096,32,4096,1784.84
16,4096,32,8192,4480.12
16,8192,0,0,221.612
16,8192,1,16,221.655
16,8192,1,32,221.474
16,8192,1,64,221.762
16,8192,1,128,221.218
16,8192,1,256,221.239
16,8192,1,512,221.847
16,8192,1,1024,222.487
16,8192,1,2048,223.404
16,8192,1,4096,222.881
16,8192,1,8192,223.436
16,8192,2,16,221.57
16,8192,2,32,221.602
16,8192,2,64,221.633
16,8192,2,128,222.102
16,8192,2,256,232.833
16,8192,2,512,245.26
16,8192,2,1024,259.724
16,8192,2,2048,284.887
16,8192,2,4096,335.267
16,8192,2,8192,434.819
16,8192,4,16,229.452
16,8192,4,32,229.751
16,8192,4,64,229.783
16,8192,4,128,230.338
16,8192,4,256,249.42
16,8192,4,512,267.554
16,8192,4,1024,294.007
16,8192,4,2048,343.801
16,8192,4,4096,436.973
16,8192,4,8192,440.131
16,8192,8,16,246.594
16,8192,8,32,246.711
16,8192,8,64,246.124
16,8192,8,128,247.522
16,8192,8,256,282.125
16,8192,8,512,315.116
16,8192,8,1024,366.796
16,8192,8,2048,465.357
16,8192,8,4096,553.134
16,8192,8,8192,857.34
16,8192,16,16,280.909
16,8192,16,32,281.452
16,8192,16,64,281.655
16,8192,16,128,282.274
16,8192,16,256,350.904
16,8192,16,512,415.246
16,8192,16,1024,484.334
16,8192,16,2048,676.047
16,8192,16,4096,904.411
16,8192,16,8192,1497.43
16,8192,32,16,348.983
16,8192,32,32,349.229
16,8192,32,64,349.869
16,8192,32,128,351.641
16,8192,32,256,476.291
16,8192,32,512,601.21
16,8192,32,1024,788.87
16,8192,32,2048,1187.27
16,8192,32,4096,1946.08
16,8192,32,8192,4306.9
32,0,0,0,16.6613
32,0,1,16,16.683
32,0,1,32,16.512
32,0,1,64,16.6087
32,0,1,128,16.7147
32,0,1,256,24.3737
32,0,1,512,34.4323
32,0,1,1024,47.19
32,0,1,2048,72.0113
32,0,1,4096,121.729
32,0,1,8192,221.143
32,0,2,16,25.1303
32,0,2,32,25.1737
32,0,2,64,25.1843
32,0,2,128,25.2693
32,0,2,256,33.4087
32,0,2,512,40.0007
32,0,2,1024,52.6727
32,0,2,2048,77.1103
32,0,2,4096,125.633
32,0,2,8192,223.265
32,0,4,16,25.2803
32,0,4,32,25.4513
32,0,4,64,25.3977
32,0,4,128,25.5683
32,0,4,256,42.1973
32,0,4,512,60.6077
32,0,4,1024,86.742
32,0,4,2048,137.217
32,0,4,4096,237.142
32,0,4,8192,436.942
32,0,8,16,43.008
32,0,8,32,42.9977
32,0,8,64,43.0833
32,0,8,128,43.414
32,0,8,256,75.8297
32,0,8,512,109.462
32,0,8,1024,161.206
32,0,8,2048,261.954
32,0,8,4096,461.977
32,0,8,8192,856.016
32,0,16,16,69.0563
32,0,16,32,69.067
32,0,16,64,69.3233
32,0,16,128,69.8777
32,0,16,256,128.022
32,0,16,512,182.892
32,0,16,1024,274.925
32,0,16,2048,453.134
32,0,16,4096,801.371
32,0,16,8192,1499.74
32,0,32,16,128.694
32,0,32,32,128.908
32,0,32,64,129.259
32,0,32,128,130.785
32,0,32,256,239.041
32,0,32,512,350.925
32,0,32,1024,551.865
32,0,32,2048,919.461
32,0,32,4096,1647.37
32,0,32,8192,3893.16
32,16,0,0,16.8107
32,16,1,16,16.8533
32,16,1,32,16.8433
32,16,1,64,16.704
32,16,1,128,16.9493
32,16,1,256,24.4477
32,16,1,512,34.112
32,16,1,1024,47.019
32,16,1,2048,71.9363
32,16,1,4096,121.973
32,16,1,8192,221.282
32,16,2,16,25.3017
32,16,2,32,25.344
32,16,2,64,25.6533
32,16,2,128,25.728
32,16,2,256,33.6857
32,16,2,512,40.374
32,16,2,1024,52.683
32,16,2,2048,77.291
32,16,2,4096,126.092
32,16,2,8192,224.141
32,16,4,16,25.7817
32,16,4,32,25.664
32,16,4,64,25.76
32,16,4,128,26.464
32,16,4,256,42.518
32,16,4,512,60.7473
32,16,4,1024,86.902
32,16,4,2048,137.036
32,16,4,4096,236.802
32,16,4,8192,436.503
32,16,8,16,43.1787
32,16,8,32,43.243
32,16,8,64,43.5203
32,16,8,128,44.2243
32,16,8,256,75.734
32,16,8,512,109.569
32,16,8,1024,161.367
32,16,8,2048,262.273
32,16,8,4096,460.621
32,16,8,8192,857.221
32,16,16,16,69.216
32,16,16,32,69.312
32,16,16,64,69.6433
32,16,16,128,70.6783
32,16,16,256,128.289
32,16,16,512,182.998
32,16,16,1024,275.692
32,16,16,2048,453.486
32,16,16,4096,802.074
32,16,16,8192,1498.13
32,16,32,16,128.918
32,16,32,32,129.131
32,16,32,64,129.75
32,16,32,128,131.809
32,16,32,256,239.34
32,16,32,512,352.024
32,16,32,1024,552.228
32,16,32,2048,917.744
32,16,32,4096,1659.02
32,16,32,8192,3972.48
32,32,0,0,16.8533
32,32,1,16,16.7897
32,32,1,32,16.8427
32,32,1,64,16.9073
32,32,1,128,16.9173
32,32,1,256,24.3947
32,32,1,512,34.262
32,32,1,1024,47.0297
32,32,1,2048,72.086
32,32,1,4096,121.644
32,32,1,8192,221.057
32,32,2,16,25.3443
32,32,2,32,25.451
32,32,2,64,25.5463
32,32,2,128,25.7393
32,32,2,256,33.6537
32,32,2,512,40.32
32,32,2,1024,52.8643
32,32,2,2048,77.4727
32,32,2,4096,126.252
32,32,2,8192,223.66
32,32,4,16,25.5683
32,32,4,32,25.429
32,32,4,64,26.0267
32,32,4,128,26.3147
32,32,4,256,42.6237
32,32,4,512,60.9067
32,32,4,1024,87.2003
32,32,4,2048,137.1
32,32,4,4096,237.26
32,32,4,8192,436.899
32,32,8,16,43.168
32,32,8,32,43.2963
32,32,8,64,43.5633
32,32,8,128,44.2663
32,32,8,256,75.6273
32,32,8,512,108.982
32,32,8,1024,161.932
32,32,8,2048,261.858
32,32,8,4096,460.547
32,32,8,8192,858.075
32,32,16,16,69.1633
32,32,16,32,69.3127
32,32,16,64,69.611
32,32,16,128,70.6777
32,32,16,256,128.15
32,32,16,512,182.913
32,32,16,1024,275.265
32,32,16,2048,453.229
32,32,16,4096,801.317
32,32,16,8192,1499.24
32,32,32,16,128.929
32,32,32,32,129.121
32,32,32,64,129.75
32,32,32,128,131.766
32,32,32,256,239.511
32,32,32,512,351
32,32,32,1024,550.809
32,32,32,2048,920.603
32,32,32,4096,1690.28
32,32,32,8192,3967.91
32,64,0,0,16.8533
32,64,1,16,16.832
32,64,1,32,16.885
32,64,1,64,16.9283
32,64,1,128,17.0667
32,64,1,256,24.48
32,64,1,512,34.368
32,64,1,1024,47.0407
32,64,1,2048,72.3307
32,64,1,4096,121.643
32,64,1,8192,221.473
32,64,2,16,25.419
32,64,2,32,25.4937
32,64,2,64,25.5467
32,64,2,128,25.632
32,64,2,256,33.697
32,64,2,512,40.32
32,64,2,1024,52.587
32,64,2,2048,77.3977
32,64,2,4096,126.113
32,64,2,8192,223.585
32,64,4,16,25.6003
32,64,4,32,25.696
32,64,4,64,25.8773
32,64,4,128,26.251
32,64,4,256,42.3797
32,64,4,512,60.8753
32,64,4,1024,87.4247
32,64,4,2048,137.377
32,64,4,4096,237.602
32,64,4,8192,437.4
32,64,8,16,43.1793
32,64,8,32,43.1573
32,64,8,64,43.4673
32,64,8,128,44.277
32,64,8,256,75.446
32,64,8,512,109.047
32,64,8,1024,161.579
32,64,8,2048,261.964
32,64,8,4096,461.049
32,64,8,8192,857.862
32,64,16,16,69.1947
32,64,16,32,69.377
32,64,16,64,69.7497
32,64,16,128,70.8163
32,64,16,256,128.15
32,64,16,512,183.393
32,64,16,1024,276.172
32,64,16,2048,453.955
32,64,16,4096,801.52
32,64,16,8192,1498.32
32,64,32,16,128.961
32,64,32,32,129.1
32,64,32,64,129.697
32,64,32,128,131.712
32,64,32,256,239.927
32,64,32,512,351.704
32,64,32,1024,550.447
32,64,32,2048,920.315
32,64,32,4096,1643.58
32,64,32,8192,4189.62
32,128,0,0,16.928
32,128,1,16,16.9597
32,128,1,32,16.9387
32,128,1,64,17.024
32,128,1,128,17.1627
32,128,1,256,24.3957
32,128,1,512,34.5397
32,128,1,1024,47.2537
32,128,1,2048,72.022
32,128,1,4096,121.686
32,128,1,8192,220.706
32,128,2,16,25.4613
32,128,2,32,25.5683
32,128,2,64,25.6427
32,128,2,128,26.0373
32,128,2,256,33.7177
32,128,2,512,40.662
32,128,2,1024,52.598
32,128,2,2048,77.3977
32,128,2,4096,126.166
32,128,2,8192,223.596
32,128,4,16,25.6213
32,128,4,32,25.739
32,128,4,64,26.1123
32,128,4,128,26.635
32,128,4,256,42.5387
32,128,4,512,60.9817
32,128,4,1024,86.998
32,128,4,2048,137.398
32,128,4,4096,237.741
32,128,4,8192,436.696
32,128,8,16,43.2533
32,128,8,32,43.3283
32,128,8,64,43.6373
32,128,8,128,44.427
32,128,8,256,75.6803
32,128,8,512,109.335
32,128,8,1024,161.612
32,128,8,2048,261.442
